"Var1","Var2","distance"
"ENCFF149SFF","ENCFF540HIX",2.54855736907731
"ENCFF210ZRQ","ENCFF540HIX",3.92456800498753
"ENCFF059PZS","ENCFF540HIX",3.42487718204489
"ENCFF198ISB","ENCFF540HIX",2.30203761845387
"ENCFF894NKS","ENCFF540HIX",2.35189869077307
"ENCFF427IMN","ENCFF540HIX",2.13946239401496
"ENCFF544NQL","ENCFF540HIX",1.56475039900249
"ENCFF589JKO","ENCFF540HIX",1.94652921446384
"ENCFF270FPU","ENCFF540HIX",2.09455981296758
"ENCFF698TGL","ENCFF540HIX",3.11843802992519
"ENCFF202RTW","ENCFF540HIX",1.68199112219451
"ENCFF685FNB","ENCFF540HIX",2.50680514962594
"ENCFF252SPM","ENCFF540HIX",1.76795137157107
"ENCFF938CFK","ENCFF540HIX",3.40469668329177
"ENCFF102JHG","ENCFF540HIX",2.33817573566085
"ENCFF551NSA","ENCFF540HIX",2.31707901496259
"ENCFF974AOE","ENCFF540HIX",2.28064028678304
"ENCFF138HUE","ENCFF540HIX",2.4188864713217
"ENCFF041ETC","ENCFF540HIX",2.13290420199501
"ENCFF803QKO","ENCFF540HIX",3.11820850374065
"ENCFF231WHF","ENCFF540HIX",3.76864400249377
"ENCFF511HSJ","ENCFF540HIX",2.68868441396509
"ENCFF416HFS","ENCFF540HIX",2.22860548628429
"ENCFF923ZPC","ENCFF540HIX",2.89322770573566
"ENCFF258DPQ","ENCFF540HIX",1.75054781795511
"ENCFF080VML","ENCFF540HIX",1.86005610972569
"ENCFF902OZA","ENCFF540HIX",1.47843916458853
"ENCFF811KHK","ENCFF540HIX",4.50487998753117
"ENCFF948AOR","ENCFF540HIX",5.48231623441396
"ENCFF904WAE","ENCFF540HIX",2.03214184538653
"ENCFF709BYW","ENCFF540HIX",2.60534482543641
"ENCFF739ERP","ENCFF540HIX",3.47031549875312
"ENCFF443ABK","ENCFF540HIX",2.53381711970075
"ENCFF273IBF","ENCFF540HIX",0.9569022319202
"ENCFF802BJP","ENCFF540HIX",1.25483168329177
"ENCFF163CUI","ENCFF540HIX",1.48747795511222
"ENCFF411WKH","ENCFF540HIX",1.12472978802993
"ENCFF747NRM","ENCFF540HIX",1.89530002493766
"ENCFF389LEX","ENCFF540HIX",2.22042478802993
"ENCFF188HFB","ENCFF540HIX",2.45521960099751
"ENCFF103YQS","ENCFF540HIX",2.01193684538653
"ENCFF443KJS","ENCFF540HIX",3.15528620947631
"ENCFF219KHR","ENCFF540HIX",4.21269182044888
"ENCFF754XAQ","ENCFF540HIX",3.30386349127182
"ENCFF241AOZ","ENCFF540HIX",3.27815137157107
"ENCFF705SDK","ENCFF540HIX",1.97252829177057
"ENCFF853FGC","ENCFF540HIX",1.57969046134663
"ENCFF082VUD","ENCFF540HIX",1.61203375311721
"ENCFF076GHL","ENCFF540HIX",2.22812644638404
"ENCFF127WMZ","ENCFF540HIX",1.80372552369077
"ENCFF540HIX","ENCFF540HIX",0
"ENCFF259HTD","ENCFF540HIX",1.32219184538653
"ENCFF825AVT","ENCFF540HIX",2.03530592269327
"ENCFF733BEV","ENCFF540HIX",1.90339653366584
"ENCFF193VAQ","ENCFF540HIX",1.2227628553616
"ENCFF787HQF","ENCFF540HIX",0.7655863840399
"ENCFF715LJJ","ENCFF540HIX",1.83529602244389
"ENCFF502OYV","ENCFF540HIX",1.67776066084788
"ENCFF766DUS","ENCFF540HIX",1.51920618453865
"ENCFF454MWQ","ENCFF540HIX",3.06928405236908
"ENCFF372VPV","ENCFF540HIX",1.32221375311721
"ENCFF683EWG","ENCFF540HIX",1.93049268079801
"ENCFF790BKB","ENCFF540HIX",1.1160069201995
"ENCFF669TNM","ENCFF540HIX",3.12017679551122
"ENCFF856EHA","ENCFF540HIX",1.26746427680798
"ENCFF674TKN","ENCFF540HIX",1.31538155860349
"ENCFF302ROS","ENCFF540HIX",1.24097980049875
"ENCFF763ZLD","ENCFF540HIX",3.89041194513716
"ENCFF518MSP","ENCFF540HIX",4.02916375311721
"ENCFF361GRY","ENCFF540HIX",1.12327054862843
"ENCFF288IBH","ENCFF540HIX",1.47813309226933
"AKAP1_HepG2_rep2","ENCFF540HIX",2.89346766832918
"AKAP1_K562_rep2","ENCFF540HIX",2.5454725436409
"APOBEC3C_K562_rep1","ENCFF540HIX",1.04798920199501
"CPSF6_K562_rep2","ENCFF540HIX",1.03807197007481
"DDX55_HepG2_rep1","ENCFF540HIX",1.04062149625935
"DDX55_K562_rep1","ENCFF540HIX",0.764698316708229
"DDX6_K562_rep2","ENCFF540HIX",1.44159265586035
"FAM120A_HepG2_rep2","ENCFF540HIX",1.86407887780549
"FAM120A_K562_rep2","ENCFF540HIX",2.05957749376559
"FUBP3_HepG2_rep2","ENCFF540HIX",1.8486508478803
"FUS_K562_rep1","ENCFF540HIX",2.10951405236908
"GRSF1_HepG2_rep1","ENCFF540HIX",3.4855300872818
"HNRNPK_HepG2_rep1","ENCFF540HIX",2.57222850374065
"HNRNPK_K562_rep2","ENCFF540HIX",3.01403142144638
"IGF2BP1_HepG2_rep1","ENCFF540HIX",1.83998381546135
"IGF2BP1_K562_rep1","ENCFF540HIX",1.8344700872818
"IGF2BP2_K562_rep2","ENCFF540HIX",1.71920057356608
"IGF2BP3_HepG2_rep2","ENCFF540HIX",1.84488320448878
"KHSRP_K562_rep1","ENCFF540HIX",1.69754988778055
"LARP4_HepG2_rep2","ENCFF540HIX",0.685725810473815
"LARP4_K562_rep1","ENCFF540HIX",1.18326513715711
"LSM11_HepG2_rep2","ENCFF540HIX",1.80024706982544
"LSM11_K562_rep2","ENCFF540HIX",1.16081425187032
"NOLC1_K562_rep1","ENCFF540HIX",1.06433816708229
"PABPC4_K562_rep2","ENCFF540HIX",1.20020582294264
"PABPN1_HepG2_rep2","ENCFF540HIX",1.60494789276808
"PCBP1_HepG2_rep2","ENCFF540HIX",1.94905763092269
"PCBP1_K562_rep1","ENCFF540HIX",1.60988174563591
"PCBP2_HepG2_rep2","ENCFF540HIX",3.38982481296758
"PUM2_K562_rep2","ENCFF540HIX",1.2299563840399
"SLBP_K562_rep1","ENCFF540HIX",2.08532912718205
"SUB1_HepG2_rep1","ENCFF540HIX",1.26460670822943
"TARDBP_K562_rep2","ENCFF540HIX",2.55577054862843
"TIA1_HepG2_rep1","ENCFF540HIX",1.17081399002494
"TIA1_K562_rep1","ENCFF540HIX",1.29940372817955
"TIAL1_HepG2_rep1","ENCFF540HIX",1.09009079800499
"UPF1_HepG2_rep1","ENCFF540HIX",3.15818512468828
"UPF1_K562_rep1","ENCFF540HIX",3.0041756234414
"ZC3H11A_HepG2_rep1","ENCFF540HIX",1.170133840399
"ZC3H11A_K562_rep2","ENCFF540HIX",1.31548583541147
"ENCFF780HTF","ENCFF259HTD",3.55747894014963
"ENCFF016YOC","ENCFF259HTD",2.8777316084788
"ENCFF943EZJ","ENCFF259HTD",0.525421496259352
"ENCFF751GZQ","ENCFF259HTD",0.926356072319202
"ENCFF145NQB","ENCFF259HTD",2.12551037406484
"ENCFF162LAM","ENCFF259HTD",0.886522693266833
"ENCFF515CUN","ENCFF259HTD",2.58647199501247
"ENCFF704TQZ","ENCFF259HTD",2.09495317955112
"ENCFF184QYU","ENCFF259HTD",3.10390260598504
"ENCFF149SFF","ENCFF259HTD",1.92525260598504
"ENCFF210ZRQ","ENCFF259HTD",3.58311556109726
"ENCFF059PZS","ENCFF259HTD",2.84511845386534
"ENCFF198ISB","ENCFF259HTD",1.62664342892768
"ENCFF894NKS","ENCFF259HTD",1.62799604738155
"ENCFF427IMN","ENCFF259HTD",2.29706521197007
"ENCFF544NQL","ENCFF259HTD",1.60643416458853
"ENCFF589JKO","ENCFF259HTD",1.90498295511222
"ENCFF270FPU","ENCFF259HTD",2.45541412718204
"ENCFF698TGL","ENCFF259HTD",2.29440596009975
"ENCFF202RTW","ENCFF259HTD",1.3449272319202
"ENCFF685FNB","ENCFF259HTD",1.84523350374065
"ENCFF252SPM","ENCFF259HTD",1.43384164588529
"ENCFF938CFK","ENCFF259HTD",2.74341950124688
"ENCFF102JHG","ENCFF259HTD",1.82083596009975
"ENCFF551NSA","ENCFF259HTD",1.68216327930175
"ENCFF974AOE","ENCFF259HTD",1.91414701995012
"ENCFF138HUE","ENCFF259HTD",2.02770869077307
"ENCFF041ETC","ENCFF259HTD",1.25341579800499
"ENCFF803QKO","ENCFF259HTD",2.50150042394015
"ENCFF231WHF","ENCFF259HTD",2.89370046134663
"ENCFF511HSJ","ENCFF259HTD",1.76942942643392
"ENCFF416HFS","ENCFF259HTD",1.45846436408978
"ENCFF923ZPC","ENCFF259HTD",2.16455321695761
"ENCFF258DPQ","ENCFF259HTD",2.32340425187032
"ENCFF080VML","ENCFF259HTD",1.90165246882793
"ENCFF902OZA","ENCFF259HTD",0.95273295511222
"ENCFF811KHK","ENCFF259HTD",4.44390771820449
"ENCFF948AOR","ENCFF259HTD",5.10433319201995
"ENCFF904WAE","ENCFF259HTD",1.79178648379052
"ENCFF709BYW","ENCFF259HTD",1.99666347880299
"ENCFF739ERP","ENCFF259HTD",3.30414896508728
"ENCFF443ABK","ENCFF259HTD",2.43861534912718
"ENCFF273IBF","ENCFF259HTD",0.548263029925187
"ENCFF802BJP","ENCFF259HTD",0.688894775561097
"ENCFF163CUI","ENCFF259HTD",1.69516778054863
"ENCFF411WKH","ENCFF259HTD",1.53991170822943
"ENCFF747NRM","ENCFF259HTD",1.56363596009975
"ENCFF389LEX","ENCFF259HTD",1.9333742394015
"ENCFF188HFB","ENCFF259HTD",2.28850648379052
"ENCFF103YQS","ENCFF259HTD",1.48784657107232
"ENCFF443KJS","ENCFF259HTD",2.80460957605985
"ENCFF219KHR","ENCFF259HTD",3.83232815461347
"ENCFF754XAQ","ENCFF259HTD",3.87358054862843
"ENCFF241AOZ","ENCFF259HTD",3.64600962593516
"ENCFF705SDK","ENCFF259HTD",1.97948018703242
"ENCFF853FGC","ENCFF259HTD",1.86186337905237
"ENCFF082VUD","ENCFF259HTD",1.92307594763092
"ENCFF076GHL","ENCFF259HTD",1.8853105361596
"ENCFF127WMZ","ENCFF259HTD",1.19299066084788
"ENCFF540HIX","ENCFF259HTD",1.32219184538653
"ENCFF259HTD","ENCFF259HTD",0
"ENCFF825AVT","ENCFF259HTD",2.04007719451372
"ENCFF733BEV","ENCFF259HTD",1.68060925187032
"ENCFF193VAQ","ENCFF259HTD",0.801037793017456
"ENCFF787HQF","ENCFF259HTD",1.64328241895262
"ENCFF715LJJ","ENCFF259HTD",2.01749048628429
"ENCFF502OYV","ENCFF259HTD",1.98233719451372
"ENCFF766DUS","ENCFF259HTD",1.81023558603491
"ENCFF454MWQ","ENCFF259HTD",3.69353028678304
"ENCFF372VPV","ENCFF259HTD",1.03517357855362
"ENCFF683EWG","ENCFF259HTD",1.22085916458853
"ENCFF790BKB","ENCFF259HTD",0.859207219451372
"ENCFF669TNM","ENCFF259HTD",2.58096253117207
"ENCFF856EHA","ENCFF259HTD",1.04978003740648
"ENCFF674TKN","ENCFF259HTD",1.57414894014963
"ENCFF302ROS","ENCFF259HTD",0.786991995012469
"ENCFF763ZLD","ENCFF259HTD",3.90938536159601
"ENCFF518MSP","ENCFF259HTD",4.0727260723192
"ENCFF361GRY","ENCFF259HTD",0.967335137157107
"ENCFF288IBH","ENCFF259HTD",0.968242917705736
"AKAP1_HepG2_rep2","ENCFF259HTD",2.74190427680798
"AKAP1_K562_rep2","ENCFF259HTD",2.58943922693267
"APOBEC3C_K562_rep1","ENCFF259HTD",0.735318104738155
"CPSF6_K562_rep2","ENCFF259HTD",0.618812094763092
"DDX55_HepG2_rep1","ENCFF259HTD",1.5163763840399
"DDX55_K562_rep1","ENCFF259HTD",1.42437597256858
"DDX6_K562_rep2","ENCFF259HTD",1.07822452618454
"FAM120A_HepG2_rep2","ENCFF259HTD",1.57734536159601
"FAM120A_K562_rep2","ENCFF259HTD",1.83981300498753
"FUBP3_HepG2_rep2","ENCFF259HTD",1.22337902743142
"FUS_K562_rep1","ENCFF259HTD",1.77774841645885
"GRSF1_HepG2_rep1","ENCFF259HTD",3.10472916458853
"HNRNPK_HepG2_rep1","ENCFF259HTD",3.01256957605985
"HNRNPK_K562_rep2","ENCFF259HTD",3.29181152119701
"IGF2BP1_HepG2_rep1","ENCFF259HTD",1.620723840399
"IGF2BP1_K562_rep1","ENCFF259HTD",1.44508998753117
"IGF2BP2_K562_rep2","ENCFF259HTD",1.40068139650873
"IGF2BP3_HepG2_rep2","ENCFF259HTD",1.56778255610973
"KHSRP_K562_rep1","ENCFF259HTD",1.03269377805486
"LARP4_HepG2_rep2","ENCFF259HTD",1.81915309226933
"LARP4_K562_rep1","ENCFF259HTD",0.366938054862843
"LSM11_HepG2_rep2","ENCFF259HTD",2.09927729426434
"LSM11_K562_rep2","ENCFF259HTD",1.22311258104738
"NOLC1_K562_rep1","ENCFF259HTD",0.871913054862843
"PABPC4_K562_rep2","ENCFF259HTD",0.883034052369077
"PABPN1_HepG2_rep2","ENCFF259HTD",1.91615943890274
"PCBP1_HepG2_rep2","ENCFF259HTD",2.34403413965087
"PCBP1_K562_rep1","ENCFF259HTD",2.28422226932668
"PCBP2_HepG2_rep2","ENCFF259HTD",3.74746643391521
"PUM2_K562_rep2","ENCFF259HTD",0.909011471321696
"SLBP_K562_rep1","ENCFF259HTD",1.40241967581047
"SUB1_HepG2_rep1","ENCFF259HTD",0.579206683291771
"TARDBP_K562_rep2","ENCFF259HTD",1.9647933915212
"TIA1_HepG2_rep1","ENCFF259HTD",1.15045336658354
"TIA1_K562_rep1","ENCFF259HTD",1.28996148379052
"TIAL1_HepG2_rep1","ENCFF259HTD",0.997934139650873
"UPF1_HepG2_rep1","ENCFF259HTD",2.84774819201995
"UPF1_K562_rep1","ENCFF259HTD",2.74339933915212
"ZC3H11A_HepG2_rep1","ENCFF259HTD",1.25349376558603
"ZC3H11A_K562_rep2","ENCFF259HTD",0.86482668329177
"ENCFF780HTF","ENCFF825AVT",2.07789271820449
"ENCFF016YOC","ENCFF825AVT",1.96174890274314
"ENCFF943EZJ","ENCFF825AVT",1.83604689526185
"ENCFF751GZQ","ENCFF825AVT",2.37811321695761
"ENCFF145NQB","ENCFF825AVT",0.786907493765586
"ENCFF162LAM","ENCFF825AVT",2.08468407730673
"ENCFF515CUN","ENCFF825AVT",2.21591894014963
"ENCFF704TQZ","ENCFF825AVT",2.36180548628429
"ENCFF184QYU","ENCFF825AVT",1.53883890274314
"ENCFF149SFF","ENCFF825AVT",2.08125511221945
"ENCFF210ZRQ","ENCFF825AVT",1.93781250623441
"ENCFF059PZS","ENCFF825AVT",2.36136153366584
"ENCFF198ISB","ENCFF825AVT",3.23741488778055
"ENCFF894NKS","ENCFF825AVT",3.10907778054863
"ENCFF427IMN","ENCFF825AVT",2.36883168329177
"ENCFF544NQL","ENCFF825AVT",2.33488921446384
"ENCFF589JKO","ENCFF825AVT",2.40511069825436
"ENCFF270FPU","ENCFF825AVT",3.22417059850374
"ENCFF698TGL","ENCFF825AVT",3.25144265586035
"ENCFF202RTW","ENCFF825AVT",1.51031704488778
"ENCFF685FNB","ENCFF825AVT",2.25144857855362
"ENCFF252SPM","ENCFF825AVT",1.27240302992519
"ENCFF938CFK","ENCFF825AVT",2.04554911471322
"ENCFF102JHG","ENCFF825AVT",1.79136507481297
"ENCFF551NSA","ENCFF825AVT",2.18378179551122
"ENCFF974AOE","ENCFF825AVT",0.881499551122194
"ENCFF138HUE","ENCFF825AVT",1.54778982543641
"ENCFF041ETC","ENCFF825AVT",2.57943541147132
"ENCFF803QKO","ENCFF825AVT",4.24795829177057
"ENCFF231WHF","ENCFF825AVT",3.83505526184539
"ENCFF511HSJ","ENCFF825AVT",3.53543220698254
"ENCFF416HFS","ENCFF825AVT",2.10578248129676
"ENCFF923ZPC","ENCFF825AVT",2.90290178304239
"ENCFF258DPQ","ENCFF825AVT",3.29316139650873
"ENCFF080VML","ENCFF825AVT",3.26554103491272
"ENCFF902OZA","ENCFF825AVT",1.66425009975062
"ENCFF811KHK","ENCFF825AVT",2.52052124688279
"ENCFF948AOR","ENCFF825AVT",3.53341931421446
"ENCFF904WAE","ENCFF825AVT",0.813046221945137
"ENCFF709BYW","ENCFF825AVT",2.23662074812968
"ENCFF739ERP","ENCFF825AVT",1.51050586034913
"ENCFF443ABK","ENCFF825AVT",1.25810920199501
"ENCFF273IBF","ENCFF825AVT",2.12362059850374
"ENCFF802BJP","ENCFF825AVT",2.5159142394015
"ENCFF163CUI","ENCFF825AVT",0.859800910224439
"ENCFF411WKH","ENCFF825AVT",1.26002009975062
"ENCFF747NRM","ENCFF825AVT",0.896019389027431
"ENCFF389LEX","ENCFF825AVT",1.24745687032419
"ENCFF188HFB","ENCFF825AVT",1.15713225685786
"ENCFF103YQS","ENCFF825AVT",1.90397134663342
"ENCFF443KJS","ENCFF825AVT",1.38514490024938
"ENCFF219KHR","ENCFF825AVT",2.38536058603491
"ENCFF754XAQ","ENCFF825AVT",5.20244886533666
"ENCFF241AOZ","ENCFF825AVT",5.10042844139651
"ENCFF705SDK","ENCFF825AVT",2.81894456359102
"ENCFF853FGC","ENCFF825AVT",2.97999448877805
"ENCFF082VUD","ENCFF825AVT",2.67069581047381
"ENCFF076GHL","ENCFF825AVT",3.21556187032419
"ENCFF127WMZ","ENCFF825AVT",1.88188815461347
"ENCFF540HIX","ENCFF825AVT",2.03530592269327
"ENCFF259HTD","ENCFF825AVT",2.04007719451372
"ENCFF825AVT","ENCFF825AVT",0
"ENCFF733BEV","ENCFF825AVT",0.698910162094763
"ENCFF193VAQ","ENCFF825AVT",1.62357997506234
"ENCFF787HQF","ENCFF825AVT",1.69818766832918
"ENCFF715LJJ","ENCFF825AVT",0.730211371571072
"ENCFF502OYV","ENCFF825AVT",3.51711012468828
"ENCFF766DUS","ENCFF825AVT",3.2846647755611
"ENCFF454MWQ","ENCFF825AVT",5.01305608478803
"ENCFF372VPV","ENCFF825AVT",1.69769264339152
"ENCFF683EWG","ENCFF825AVT",2.40328466334165
"ENCFF790BKB","ENCFF825AVT",1.60295052369077
"ENCFF669TNM","ENCFF825AVT",2.13828466334165
"ENCFF856EHA","ENCFF825AVT",2.36913359102244
"ENCFF674TKN","ENCFF825AVT",2.38789466334165
"ENCFF302ROS","ENCFF825AVT",1.99979599750623
"ENCFF763ZLD","ENCFF825AVT",2.00484899002494
"ENCFF518MSP","ENCFF825AVT",2.11927773067332
"ENCFF361GRY","ENCFF825AVT",1.40508599750623
"ENCFF288IBH","ENCFF825AVT",1.31857387780549
"AKAP1_HepG2_rep2","ENCFF825AVT",1.02307234413965
"AKAP1_K562_rep2","ENCFF825AVT",1.05545038653367
"APOBEC3C_K562_rep1","ENCFF825AVT",2.36134465087282
"CPSF6_K562_rep2","ENCFF825AVT",1.82687976309227
"DDX55_HepG2_rep1","ENCFF825AVT",1.26219791770574
"DDX55_K562_rep1","ENCFF825AVT",1.83963463840399
"DDX6_K562_rep2","ENCFF825AVT",1.28390204488778
"FAM120A_HepG2_rep2","ENCFF825AVT",1.44649425187032
"FAM120A_K562_rep2","ENCFF825AVT",1.2929849127182
"FUBP3_HepG2_rep2","ENCFF825AVT",1.83123026184539
"FUS_K562_rep1","ENCFF825AVT",1.17771483790524
"GRSF1_HepG2_rep1","ENCFF825AVT",1.66166486284289
"HNRNPK_HepG2_rep1","ENCFF825AVT",4.46458248129676
"HNRNPK_K562_rep2","ENCFF825AVT",4.88970168329177
"IGF2BP1_HepG2_rep1","ENCFF825AVT",2.75472579800499
"IGF2BP1_K562_rep1","ENCFF825AVT",2.98244850374065
"IGF2BP2_K562_rep2","ENCFF825AVT",2.7875703117207
"IGF2BP3_HepG2_rep2","ENCFF825AVT",2.68557526184539
"KHSRP_K562_rep1","ENCFF825AVT",1.75858199501247
"LARP4_HepG2_rep2","ENCFF825AVT",2.22873170822943
"LARP4_K562_rep1","ENCFF825AVT",2.07807744389027
"LSM11_HepG2_rep2","ENCFF825AVT",0.524053042394015
"LSM11_K562_rep2","ENCFF825AVT",1.17225521197007
"NOLC1_K562_rep1","ENCFF825AVT",1.44840586034913
"PABPC4_K562_rep2","ENCFF825AVT",2.6887610723192
"PABPN1_HepG2_rep2","ENCFF825AVT",0.671123740648379
"PCBP1_HepG2_rep2","ENCFF825AVT",3.92919068578554
"PCBP1_K562_rep1","ENCFF825AVT",3.60570796758105
"PCBP2_HepG2_rep2","ENCFF825AVT",5.40536490024938
"PUM2_K562_rep2","ENCFF825AVT",1.99678649625935
"SLBP_K562_rep1","ENCFF825AVT",2.89428699501247
"SUB1_HepG2_rep1","ENCFF825AVT",2.14076135910224
"TARDBP_K562_rep2","ENCFF825AVT",2.05650614713217
"TIA1_HepG2_rep1","ENCFF825AVT",2.10017233167082
"TIA1_K562_rep1","ENCFF825AVT",2.23259019950125
"TIAL1_HepG2_rep1","ENCFF825AVT",1.87869400249377
"UPF1_HepG2_rep1","ENCFF825AVT",1.34743403990025
"UPF1_K562_rep1","ENCFF825AVT",1.1876050872818
"ZC3H11A_HepG2_rep1","ENCFF825AVT",1.28477375311721
"ZC3H11A_K562_rep2","ENCFF825AVT",1.3655633042394
"ENCFF780HTF","ENCFF733BEV",2.04905357855362
"ENCFF016YOC","ENCFF733BEV",1.70392452618454
"ENCFF943EZJ","ENCFF733BEV",1.3915212967581
"ENCFF751GZQ","ENCFF733BEV",1.74546188279302
"ENCFF145NQB","ENCFF733BEV",0.741091271820449
"ENCFF162LAM","ENCFF733BEV",1.51609513715711
"ENCFF515CUN","ENCFF733BEV",1.72132630922693
"ENCFF704TQZ","ENCFF733BEV",1.71009649625935
"ENCFF184QYU","ENCFF733BEV",1.676905
"ENCFF149SFF","ENCFF733BEV",1.77006295511222
"ENCFF210ZRQ","ENCFF733BEV",2.0467274563591
"ENCFF059PZS","ENCFF733BEV",1.8692170074813
"ENCFF198ISB","ENCFF733BEV",2.70921844139651
"ENCFF894NKS","ENCFF733BEV",2.58017218204489
"ENCFF427IMN","ENCFF733BEV",2.03565511221945
"ENCFF544NQL","ENCFF733BEV",2.28415002493766
"ENCFF589JKO","ENCFF733BEV",2.05104108478803
"ENCFF270FPU","ENCFF733BEV",3.10011440149626
"ENCFF698TGL","ENCFF733BEV",2.68550326683292
"ENCFF202RTW","ENCFF733BEV",1.01352695760598
"ENCFF685FNB","ENCFF733BEV",1.68479687032419
"ENCFF252SPM","ENCFF733BEV",0.729983516209476
"ENCFF938CFK","ENCFF733BEV",1.69082683291771
"ENCFF102JHG","ENCFF733BEV",1.1814766084788
"ENCFF551NSA","ENCFF733BEV",1.55022634663342
"ENCFF974AOE","ENCFF733BEV",0.654321109725686
"ENCFF138HUE","ENCFF733BEV",1.26648908977556
"ENCFF041ETC","ENCFF733BEV",2.02370811720698
"ENCFF803QKO","ENCFF733BEV",3.76320316708229
"ENCFF231WHF","ENCFF733BEV",3.18908976309227
"ENCFF511HSJ","ENCFF733BEV",2.99137588528678
"ENCFF416HFS","ENCFF733BEV",1.46486039900249
"ENCFF923ZPC","ENCFF733BEV",2.31942980049875
"ENCFF258DPQ","ENCFF733BEV",3.36766255610973
"ENCFF080VML","ENCFF733BEV",3.08508024937656
"ENCFF902OZA","ENCFF733BEV",1.55058492518703
"ENCFF811KHK","ENCFF733BEV",2.86275557356608
"ENCFF948AOR","ENCFF733BEV",3.60048197007481
"ENCFF904WAE","ENCFF733BEV",0.529005261845387
"ENCFF709BYW","ENCFF733BEV",1.56553841645885
"ENCFF739ERP","ENCFF733BEV",1.74801475062344
"ENCFF443ABK","ENCFF733BEV",1.08691026184539
"ENCFF273IBF","ENCFF733BEV",1.76557390274314
"ENCFF802BJP","ENCFF733BEV",2.1650758478803
"ENCFF163CUI","ENCFF733BEV",0.881935685785536
"ENCFF411WKH","ENCFF733BEV",1.20260764339152
"ENCFF747NRM","ENCFF733BEV",0.748393815461347
"ENCFF389LEX","ENCFF733BEV",0.888483017456359
"ENCFF188HFB","ENCFF733BEV",1.06806443890274
"ENCFF103YQS","ENCFF733BEV",1.78714689526185
"ENCFF443KJS","ENCFF733BEV",1.38669251870324
"ENCFF219KHR","ENCFF733BEV",2.34878568578554
"ENCFF754XAQ","ENCFF733BEV",5.05278167082294
"ENCFF241AOZ","ENCFF733BEV",4.95018112219451
"ENCFF705SDK","ENCFF733BEV",2.54103108478803
"ENCFF853FGC","ENCFF733BEV",2.92902689526185
"ENCFF082VUD","ENCFF733BEV",2.52104263092269
"ENCFF076GHL","ENCFF733BEV",2.95767836658354
"ENCFF127WMZ","ENCFF733BEV",1.74891120947631
"ENCFF540HIX","ENCFF733BEV",1.90339653366584
"ENCFF259HTD","ENCFF733BEV",1.68060925187032
"ENCFF825AVT","ENCFF733BEV",0.698910162094763
"ENCFF733BEV","ENCFF733BEV",0
"ENCFF193VAQ","ENCFF733BEV",1.26633430174564
"ENCFF787HQF","ENCFF733BEV",1.7131280798005
"ENCFF715LJJ","ENCFF733BEV",0.843546670822943
"ENCFF502OYV","ENCFF733BEV",3.36745694513716
"ENCFF766DUS","ENCFF733BEV",3.1303857605985
"ENCFF454MWQ","ENCFF733BEV",4.8661760723192
"ENCFF372VPV","ENCFF733BEV",1.54089312967581
"ENCFF683EWG","ENCFF733BEV",1.85672809226933
"ENCFF790BKB","ENCFF733BEV",1.3113492394015
"ENCFF669TNM","ENCFF733BEV",1.7529116084788
"ENCFF856EHA","ENCFF733BEV",2.12979933915212
"ENCFF674TKN","ENCFF733BEV",2.40504133416459
"ENCFF302ROS","ENCFF733BEV",1.70899845386534
"ENCFF763ZLD","ENCFF733BEV",2.39480678304239
"ENCFF518MSP","ENCFF733BEV",2.56486056109726
"ENCFF361GRY","ENCFF733BEV",1.11820650872818
"ENCFF288IBH","ENCFF733BEV",0.914978279301746
"AKAP1_HepG2_rep2","ENCFF733BEV",1.22366836658354
"AKAP1_K562_rep2","ENCFF733BEV",1.1927487032419
"APOBEC3C_K562_rep1","ENCFF733BEV",2.01789177057357
"CPSF6_K562_rep2","ENCFF733BEV",1.5430136159601
"DDX55_HepG2_rep1","ENCFF733BEV",1.29669945137157
"DDX55_K562_rep1","ENCFF733BEV",1.80791006234414
"DDX6_K562_rep2","ENCFF733BEV",1.19366567331671
"FAM120A_HepG2_rep2","ENCFF733BEV",0.937611072319202
"FAM120A_K562_rep2","ENCFF733BEV",1.05109961346633
"FUBP3_HepG2_rep2","ENCFF733BEV",1.76218453865337
"FUS_K562_rep1","ENCFF733BEV",0.844046296758105
"GRSF1_HepG2_rep1","ENCFF733BEV",1.60829432668329
"HNRNPK_HepG2_rep1","ENCFF733BEV",4.30901578553616
"HNRNPK_K562_rep2","ENCFF733BEV",4.74004850374065
"IGF2BP1_HepG2_rep1","ENCFF733BEV",2.4682693765586
"IGF2BP1_K562_rep1","ENCFF733BEV",2.71438175810474
"IGF2BP2_K562_rep2","ENCFF733BEV",2.63718618453865
"IGF2BP3_HepG2_rep2","ENCFF733BEV",2.39356288029925
"KHSRP_K562_rep1","ENCFF733BEV",1.61849759351621
"LARP4_HepG2_rep2","ENCFF733BEV",2.26403009975062
"LARP4_K562_rep1","ENCFF733BEV",1.72652426433915
"LSM11_HepG2_rep2","ENCFF733BEV",0.984995349127182
"LSM11_K562_rep2","ENCFF733BEV",1.10717377805486
"NOLC1_K562_rep1","ENCFF733BEV",1.1685920074813
"PABPC4_K562_rep2","ENCFF733BEV",2.35119425187032
"PABPN1_HepG2_rep2","ENCFF733BEV",0.808666471321696
"PCBP1_HepG2_rep2","ENCFF733BEV",3.77953750623441
"PCBP1_K562_rep1","ENCFF733BEV",3.45647154613466
"PCBP2_HepG2_rep2","ENCFF733BEV",5.24869261845387
"PUM2_K562_rep2","ENCFF733BEV",1.81219139650873
